Player_Age,Player_Weight,Player_Height,Previous_Injuries,Training_Intensity,Recovery_Time,Likelihood_of_Injury
20,61.59446819996172,196.14976818911148,1,0.5489096316400717,5,1
26,84.130002202743,189.97093755494535,1,0.1891957923903549,3,1
30,78.0412617066981,184.07876782375322,1,0.7203839985864458,6,1
35,77.65898479813848,184.52531436359484,1,0.5111136384895005,3,0
32,83.37562703358373,165.99580439669234,1,0.6043129822403198,3,1
21,66.86354643940325,182.06774779834416,0,0.4608983382065819,5,0
32,87.13731437725842,194.17020412981626,1,0.8287089838180064,4,1
39,73.59957148057762,186.8133950318561,1,0.8295627156830498,4,1
19,83.88598880330875,181.5433668706441,1,0.7093888218243862,1,0
32,82.34449033487655,197.1193719581703,1,0.10540137739646227,5,0
25,64.61198171997444,178.14959277339196,1,0.8388538619040689,1,1
25,80.02900404914136,173.80444324978316,0,0.6710129805329098,5,0
34,78.26274670846685,181.53831916078258,0,0.6970241660042995,1,1
29,75.30311657494342,187.66467368111597,1,0.36298284040387163,2,1
36,74.05628249964619,162.82205904191738,0,0.8792795561570067,3,0
27,74.14106750282208,182.84868643490418,0,0.7253716002348575,3,0
26,83.12689425643995,188.1034501553631,1,0.11259046652919447,6,0
22,80.7791051379151,177.30358374703138,0,0.40777803440616267,4,0
23,75.30478850265665,191.06964766302642,1,0.8863803619601417,6,1
37,60.080638535286255,186.4118666241107,0,0.047196701697378995,2,0
19,79.94443414083618,201.41383118511078,0,0.9614166196420495,6,0
30,82.23613619177779,172.49397102418786,0,0.6791625683195628,3,0
23,98.0041008544697,188.3070985049609,1,0.6313759776433766,4,0
22,85.75433063105038,169.82676092202595,0,0.2705592564879914,2,0
18,56.008236120845325,163.84633548723275,0,0.24879178873917707,3,1
38,75.78429399018643,159.64469157182128,1,0.9420582194885955,1,1
39,93.11375028664982,185.38324022396927,1,0.29827245423412274,5,0
38,81.23548856901637,181.84247913944102,0,0.7755052967189994,2,0
23,78.2865216037321,175.20948942638248,1,0.39312179820707915,4,1
23,84.00228658915236,162.26495666050386,0,0.13925407078470398,6,0
33,68.77621805009197,173.09613373861325,0,0.01071529769535895,6,1
21,79.78089996627456,180.04093007675456,1,0.5442573370152508,2,1
28,72.4953196100809,187.93169366793097,1,0.9757788185489327,4,0
26,74.80376514189525,179.83464249752373,1,0.3691361938092045,2,1
20,83.28454515695107,182.52060342705278,0,0.35719233399304484,4,0
36,65.73286897507819,176.23867619025864,1,0.3440916178494421,6,0
25,87.87982473801938,197.49224202527154,0,0.5205438373048584,3,1
22,70.77188038914457,169.81750355671772,1,0.44066488342429355,1,1
21,77.60662833150407,173.00761782714872,0,0.8799146267270145,3,0
23,60.99492039725057,175.07641926006488,1,0.5055207917234903,1,1
19,82.1983729087139,185.42704397976723,0,0.5077578381885688,6,0
37,89.46503935946578,169.6114021021312,1,0.1383715947205566,3,1
28,69.85358450781852,181.35718590547998,0,0.982739540910386,3,1
21,63.897766134904,181.64910143426556,1,0.24997289086882968,2,0
32,77.77983064742709,173.0564202926662,1,0.07336406745960267,5,0
23,89.54810644991743,183.29979460956858,0,0.6631462489752088,6,0
39,60.501434345190944,169.9218610126257,1,0.5953663701568727,4,1
34,63.93691818771658,168.82925857538254,0,0.4151456539927457,6,0
23,70.45810441688484,180.99605756521441,0,0.42219223388067806,4,0
36,66.79656175469304,163.40244414521936,1,0.7850639210464312,4,1
19,66.82814533391004,158.55197297449763,0,0.19571264009964906,1,1
32,54.05879372336223,185.328333007968,1,0.8202533189448897,4,0
28,80.89056947405868,190.4896994259117,1,0.6487471138950182,4,0
25,78.38720502869636,175.3319688130747,0,0.4189697737795244,2,0
36,58.01150800196355,173.3192934790223,1,0.4580286165838686,3,0
30,89.57195759956247,190.0553522597456,0,0.2566472071860958,6,1
29,91.81092314930487,168.54461782001079,0,0.7521143326969748,6,1
22,67.49094450219886,166.3662737527884,1,0.5128747423052678,4,0
23,86.66548590977006,187.07636423708487,1,0.3208545427498436,5,0
39,69.27002195009054,180.09038186512308,0,0.5960501157609502,6,0
21,76.8111651021106,190.64876739290239,0,0.995734452051323,4,1
36,66.64237864979091,158.59734121222021,1,0.43526227965655384,1,0
37,97.14251523462275,165.99326008881437,1,0.9206914007786196,1,0
18,72.03982772670102,180.14332059844156,1,0.3450168399245661,1,1
37,76.26449022823462,184.17673698483787,1,0.054732706924985886,4,1
34,68.12062612536172,188.4699708768946,0,0.20424210636842888,2,0
29,93.61315597236394,181.74817768808776,1,0.4186951433276842,5,0
32,93.8661464608941,181.64655155358568,0,0.219634928594569,4,1
18,91.3092918126294,176.10598456969802,0,0.0002270382182555375,2,0
31,84.56440348347621,195.90904904904517,1,0.9150015377475272,2,0
23,68.75210453065948,168.96976544529502,0,0.843879411230929,6,1
22,83.27850095962418,183.5902015255594,1,0.7422922314869471,4,1
28,74.92957201075265,170.1219116541198,0,0.16781459564602863,4,1
21,88.12408621742632,185.34778545805008,1,0.12036357620998606,2,0
30,86.15902053365362,169.62982430612234,0,0.06760474947238315,2,1
28,68.50734421924075,187.43815698500458,0,0.7240291887729212,2,1
20,84.47825802837217,181.12104946824516,1,0.9288079606878853,6,0
18,81.82034450043926,197.44639173258682,1,0.430535820913037,4,0
23,47.26437137086552,177.18980352728414,0,0.11914067199604816,2,1
35,83.00936639629462,184.24966116247546,0,0.5123928207321066,1,1
27,70.68204211359794,172.2034371953929,1,0.34883190745863013,4,0
22,66.13957545668326,177.12106993558706,0,0.3748249243499977,6,0
27,66.56739395706258,181.05749479444353,1,0.6213306241557073,1,1
29,73.64757104367969,164.72780077528625,0,0.7187181132622024,3,1
19,79.80059580086683,165.82376065815228,1,0.11060359887316085,4,0
30,61.3453797780782,185.99859299835646,0,0.035590230806476386,3,1
25,76.89847836212465,178.5391317846832,1,0.9943303026857149,2,0
19,80.76758066193072,174.0707346695198,1,0.23272834891555183,6,1
37,93.61805783669632,172.63013819583244,0,0.053830524908459076,2,0
18,64.2330983077487,173.01511204276306,1,0.18987532909591998,6,0
22,71.50387813222196,181.12550715008229,0,0.03895784634846422,5,1
26,77.61662972696479,184.4503586411619,1,0.39181089461717167,2,1
34,86.47409330191606,159.07892770374775,1,0.8024017844513243,3,0
26,71.95776118828186,194.12834056769893,1,0.3412444497577206,6,1
28,86.98641371991052,193.4170076294199,0,0.44418340687836655,2,1
32,55.626376835235405,156.693452364531,1,0.6755867735674388,4,1
23,62.46651806878114,190.85926696322798,0,0.5088940700698802,6,0
20,78.48644344334221,190.55218851331043,1,0.8614456860213242,6,1
34,60.89175501912125,180.00445494187545,0,0.8660356750457565,2,1
22,63.25529473233283,167.02831378115124,0,0.009910695491153643,5,0
29,69.72223135754061,190.1522809166507,0,0.7780463064831992,2,1
35,82.71438991915824,177.5876893370265,1,0.46073360024167387,3,1
31,56.04035158692711,185.48878843818957,0,0.9888405413036631,3,0
38,76.70298362162394,202.1920127196178,1,0.48323207587543515,6,0
28,85.32963947152805,182.5183675062362,0,0.9868959453882975,6,1
26,73.05054791571041,170.83115308281438,0,0.7545693612057366,2,1
19,71.3116977040746,176.64269005080277,0,0.24860488461330632,3,0
29,79.01771282558573,172.10554639759013,0,0.5383949792869577,3,0
20,73.0788894727856,184.33489717448523,1,0.9921356394785827,5,1
20,88.90499781240747,171.93932441250195,0,0.8575306077519237,4,1
18,63.885869878655654,175.27148577650357,0,0.0973668937912211,5,1
25,74.48355844834916,167.155696255924,1,0.7063719968099961,1,0
39,77.05686374960685,178.67912994480855,0,0.34557958587081306,5,1
25,71.2154594815354,181.7675479330205,0,0.006982261880348117,2,0
28,46.287173370425386,153.15211952882507,0,0.4034809690269996,4,0
26,73.39095091950807,182.5957356148022,0,0.2347544217249713,2,0
22,84.00176986912466,179.5429976890322,1,0.8188692705204715,1,1
31,82.78109186126018,172.35008051243872,1,0.3373306088457655,4,1
20,78.547784821702,200.28628924269873,0,0.8275236939538171,6,1
38,64.02137641650776,189.58476527604753,1,0.0005979388347953085,3,0
22,78.95309462458484,169.03597513848598,1,0.30781915002611915,5,1
22,69.26562178457762,188.38236879571141,0,0.24116521430776194,2,0
36,78.53482905948667,192.44498076021057,1,0.23356736106861098,1,0
31,76.21505011401716,181.32020922617556,0,0.0681866197654627,3,0
21,65.23624728716628,183.61442036947327,1,0.18712427041050173,5,0
30,66.07544160643096,183.38346666921592,1,0.5555495698856199,3,0
27,78.55022454421517,159.1418414107671,1,0.2913610728377445,5,0
35,72.78886904711499,178.131304031496,0,0.41739478232914795,6,1
25,66.59718569342871,177.6108715801597,1,0.3768668803471885,4,0
25,65.77169810273168,194.30155636559877,0,0.8759049249998946,3,1
24,71.96169152013785,183.33727863561873,0,0.9052989990105155,3,0
25,90.6810479471821,177.02389037883304,1,0.49295697165586005,3,1
31,69.73921967788041,179.0987525900899,0,0.3301559503156044,4,1
36,74.85980461742412,190.233855816274,1,0.10680070400236363,1,1
23,76.0164428768951,178.15415336754685,0,0.953402879382095,5,1
18,63.68973608508057,173.0180446690839,0,0.06022694490029745,6,0
32,57.37167516157305,177.24297807079134,1,0.29765027756828044,3,0
18,64.7335926526427,189.40696143822683,1,0.29806620117000415,4,0
34,77.47077377806303,184.96164905597936,1,0.3204012861402149,1,0
18,75.8733105791541,180.44267973349113,1,0.16428684327240928,5,1
32,82.02406569151066,181.9153929944483,0,0.7831614309236972,4,1
19,75.96749894959116,174.40257526404517,0,0.12249786196598922,6,1
31,73.90450708530797,178.06050599557346,0,0.6349066591531628,6,0
38,68.95987725074873,173.36695678225482,1,0.12384602670581746,5,1
25,83.84606789862693,177.05220715700256,0,0.07053563759295656,3,0
25,65.80819861279284,193.46178263626624,1,0.9094295036858765,6,1
36,63.89600482703979,169.2212818862281,0,0.19012876631870568,1,1
24,80.67055517388103,173.11282333577086,1,0.8212501545597043,4,1
36,61.66842689346345,167.45701137064248,0,0.5446308711071358,1,1
23,99.14790998658631,165.29091242812402,0,0.0778565196087696,3,1
23,75.79993380559144,178.1322808580471,1,0.9554481914380675,1,0
20,78.47906116324886,173.82390818199212,0,0.24696116699189252,1,1
24,66.91580175476614,197.61688930792192,1,0.8596453453526065,2,0
36,71.84735155758453,177.17153453822206,0,0.16881000578456418,1,0
